media_id,timestamp,permalink,views,likes,replies,reposts,quotes,shares,engagements,eng_rate,angle,style,has_link,has_cta_reply,text_len,hook,text
18142127098556061,2026-07-29T23:56:41+0000,https://www.threads.com/@taitanblog/post/DbZWHBoGdtd,10,0,0,0,0,0,0,0.0,liver,宣伝型,1,0,320,告白型,正直に言うと、今の事務所で伸び悩んでるなら「環境」が原因かも。\n\nどれだけ頑張っても報われない、数字が上がらないってつらいですよね。\nでも、それはあなたのせいじゃない可能性が高いです。\n\nTAITAN PROにきて、環境を変えるだけでSランクになったり、月収3桁（代表たいたんの実績）を達成したライバーは少なくありません。\n\n私たちは還元率100%+α。これはライバーさんへの「誠実さ」と「本気度」の証です。\n\n環境ひとつで、あなたの配信は大きく変わる。\n\n今の配信活動、このままで本当にいいと思いますか？\n\n🎁 新人期30日でやることを全部まとめた非売品PDF『ライバー新人期スタートダッシュガイド』を、下のリンクの友だち追加で無料配布中
18035605649819830,2026-07-29T13:05:12+0000,https://www.threads.com/@taitanblog/post/DbYLjc5G75a,36,0,0,0,0,0,0,0.0,liver,混在型,0,0,265,具体シーン型,先月うちに来た27歳の男性ライバー、前職は普通の会社員。\n\n今は週4日、夜に1日4時間の配信を続けています。\n2〜3ヶ月で月20〜30万円の収入に到達しました。（配信時間により変動あり）\n\n「副業だから無理なく続けたい」という希望で、このペースに。\nTAITAN PROでは、あなたのライフスタイルに合わせて無理のない配信プランを一緒に考えます。\n\n会社員、主婦、学生さん。みんな本業や学業と両立しながら、自分のペースで輝いています。\n\n「毎日配信しなきゃダメ」なんてルールはありません。\n\n副業で、月20万円って正直どうですか？
18091159259381319,2026-07-28T23:54:55+0000,https://www.threads.com/@taitanblog/post/DbWxHJuj0TP,8,0,0,0,0,0,0,0.0,liver,混在型,0,0,296,その他,「顔がいい人ほど稼げる」という配信業界の常識、嘘です。\n\n確かに最初は注目されやすいかもしれない。\nでも、ライバーって続けるほど強くなる世界なんです。\n\n顔出しNGでも、若くなくても、トーク力に自信がなくても。\n毎日コツコツ、誠実にリスナーさんと向き合った人が、最終的に伸びていくのを何人も見てきました。\n\nTAITAN PROにはPocochaとTikTok合わせて200名のライバーがいますが、みんなスタートラインはバラバラ。\n\n重要なのは「配信を続けるモチベーション」と「素直にアドバイスを聞ける気持ち」。\n私たちが成長を全力でサポートします。\n\nあなた自身の魅力って何だと思いますか？
18111700222760631,2026-07-28T12:57:39+0000,https://www.threads.com/@taitanblog/post/DbVl5PUoAEX,9,0,0,0,0,0,0,0.0,liver,宣伝型,1,0,377,その他,Pocochaの“時間ダイヤ”で損してる人、正直多すぎる。\n\n「投げ銭がなくても配信時間で報酬が出る」って知ってましたか？\nこれ、初心者さんがライバーを続けるための最強のシステムなんです。\n\nそれでも未経験の人って最初の1〜2週間が一番つまずきやすい。\n「何話せばいい？」「誰が来るの？」みたいな。\n\nTAITAN PROでは、そんな不安を解消するため、最初の1ヶ月間は専任マネージャーが手厚くサポートします。\n配信内容の相談から、リスナーさんとの関係構築まで。\n\n「最初の一歩」をどう踏み出すかで、その後の成長は大きく変わる。\n安心してスタートできる環境を私たちが用意しています。\n\nこの話、正直どう思いますか？\n\n🎁 新人期30日でやることを全部まとめた非売品PDF『Pococha新人期スタートダッシュガイド』を、下のリンクの友だち追加で無料配布中
18096175355197793,2026-07-27T23:57:46+0000,https://www.threads.com/@taitanblog/post/DbUMpN5mymh,12,0,0,0,0,0,0,0.0,agency,宣伝型,0,0,435,問いかけ型,「副業で独立」って聞くと、結局どれも同じに見えませんか？\n\n多くの人が抱えるモヤモヤ、よく分かります。でも、今日の話はちょっと違うかもしれません。\n\n在宅で、スキマ時間に、あなたの営業や接客経験を活かせる新しい働き方。それが「配信代理店」です。\n\nあなたはライバーを発掘し、育成のサポートをする。彼らがPocochaで月20～30万円（配信時間による）稼ぐまでを並走するイメージです。\n\n個人で全て抱え込む必要はありません。TAITAN PROは11の代理店と提携し、所属ライバー200名規模。業界歴4年の代表たいたん（最高月収3桁）のノウハウを共有し、チームで支え合える環境です。\n\n還元率100%+αの報酬体系も、あなたの頑張りを正当に評価するため。\n\n「人の心を掴むのが得意」「誰かの目標達成を応援したい」そう感じるなら、そのスキル、眠らせておくのはもったいない。\n\nこれまでの経験、まったく別の形で活かせるって、ワクワクしませんか？話だけでも聞いてみたい人いる？
18182368582363263,2026-07-27T13:42:02+0000,https://www.threads.com/@taitanblog/post/DbTGLnRlt_X,9,1,0,0,0,0,1,0.1111,agency,宣伝型,1,0,423,問いかけ型,誰かの夢を本気で応援して、それが自分の収入にもなる仕事って、想像できますか？\n\nライバーという仕事は、表舞台に立つ人の輝きが注目されがち。でもその裏には、泥臭くサポートする人の存在が欠かせません。\n\n私たち配信代理店は、まさにその「裏方」。未経験のライバーを発掘し、二人三脚で成長を支える。配信の悩みを聞き、戦略を練り、一歩ずつ成功へと導く。\n\n「Sランクになった！」「フォロワーが増えた！」と報告を受けた時の喜びは、何物にも代えがたいものがあります。\n\nTAITAN PROでは、そうした“人の成長”をミッションとする代理店を募集しています。\n代表たいたんは元Pococha Sランクライバー、所属200名。私たちは還元率100%+αで、代理店の努力を最大限に評価する仕組みです。\n\n「人を応援したい」という熱意と、あなたのマネジメント経験を活かしませんか？\n\nこの「人の成長で稼ぐ」という働き方、どう思いますか？気になる方はプロフのリンクへ。
18126709672736998,2026-07-26T23:55:48+0000,https://www.threads.com/@taitanblog/post/DbRnn5jEz5g,9,0,0,0,0,0,0,0.0,liver,混在型,0,0,326,その他,「毎日配信しなきゃ」は思い込みです。\n\n現役で配信してるけど、なかなか伸びない。\n「もっと頑張らなきゃ」って無理して毎日配信してませんか？\n\nTAITAN PROには月に4日の強制オフ日があります。\nこれは、ライバーさんの心身の健康と、配信の質を保つために設けてる大事なルール。\n\n無理な配信は、モチベーションの低下にも繋がるし、リスナーさんも「疲れてるのかな？」って感じ取ります。\n質の高い配信を、継続できるペースで続けることの方がずっと大事。\n\nもし今の環境で伸び悩んでるなら、それはあなたの才能じゃなく、やり方やサポートの問題かもしれません。\n事務所を変えるだけで、劇的に変わるケースはたくさん見てきました。\n\n強制オフ日があるって、意外だった？
18081534818271392,2026-07-26T12:09:04+0000,https://www.threads.com/@taitanblog/post/DbQWvxmjZG9,15,0,0,0,0,0,0,0.0,liver,宣伝型,0,0,321,告白型,正直に言うと、ライバー業界の「還元率」って複雑怪奇です。\n\n「還元率100%+α」って聞いても、ピンとこない人も多いかもしれません。\n\nでもこれ、ライバーにとって本当に大事なことなんです。\n一般的な事務所だと、投げ銭の一部が引かれることが多い。\nでもTAITAN PROでは、ライバーの頑張りが100%以上、そのまま収入に反映される仕組みです。\n\nつまり、あなたが頑張った分は全部、あなたのもの。\nさらに事務所からのボーナスまで付くという意味。\n\n代表のたいたんは元Sランクライバーだから、この業界の仕組みを誰よりも熟知しています。\nだからこそ、ライバーが最大限報われる仕組みを作ったんです。\n\nあなたの知ってる事務所の還元率ってどんな感じ？
17882695209674890,2026-07-25T23:54:43+0000,https://www.threads.com/@taitanblog/post/DbPCtF4oGY2,6,0,0,0,0,0,0,0.0,liver,混在型,1,0,398,具体シーン型,先月うちに来た23歳の子、前職コンビニバイト。今は…\n\n彼は配信未経験からのスタートでした。\n最初の数週間はリスナーさんが数人しか来なくて、「向いてないのかな」って悩んでた。\n\nでも、週4日、1日4時間って決めて続けてたら、2〜3ヶ月でB帯ライバーに。\nPocochaのB帯ライバーって、月20〜30万円くらいが目安なんです。（※配信時間により変動します）\n\nコンビニバイト時代の収入を超えて「もっと早く始めてればよかった！」って笑ってましたね。\n\nもちろん全員が同じ結果になるわけじゃない。\nでも、うちの事務所は、彼のようにつまずきやすい時期をどう乗り越えるか、具体的なノウハウと丁寧なサポートで支えます。\n\nこんなリアルな体験談、もっと聞きたいですか？\n\n🎁 新人期30日でやることを全部まとめた非売品PDF『Pococha新人期スタートダッシュガイド』を、下のリンクの友だち追加で無料配布中
17941170891274040,2026-07-25T12:05:53+0000,https://www.threads.com/@taitanblog/post/DbNxlatE01m,25,0,0,0,0,0,0,0.0,liver,混在型,0,0,302,常識壊し型,「顔がいい人ほど稼げる」は嘘です。\n\nよく「ライバーは顔が命」とか言われますけど、正直、そんなことないです。\n\nもちろんルックスは最初のきっかけになることはある。\nでも、最終的に長く愛されて、大きく稼いでるのは「リスナーさんと向き合い続けた人」。\n\n若さやトーク力も必須じゃない。\nむしろ、あなたの個性や人間味が一番の武器になる。\nうちの事務所には40代、50代で大活躍してるライバーもいるし、口下手だけど丁寧な配信でファンを増やしてる人もいます。\n\n大事なのは「続けること」。\nTAITAN PROは、その続けるためのノウハウやメンタルサポートに力を入れてます。\n\nこの意見に共感してくれる人いるかな？
18009101786945075,2026-07-24T23:58:19+0000,https://www.threads.com/@taitanblog/post/DbMeUwGlDll,29,1,0,0,0,0,1,0.0345,liver,本音型,0,0,319,その他,スマホ副業、結局なにが一番マシなんだろうって考えた結果\n\n「初期投資なし」「自宅で完結」「顔出しなしでもOK」\n\nそんな謳い文句のスマホ副業って山ほどあるけど、実際どうなんだろ？\n結局、再現性の低さや時給換算で絶望するパターンが多くないですか。\n\nライバーは確かに稼げるようになるまで努力は必要。\nでも、ちゃんとしたノウハウとサポートがあれば、会社員や学生、主婦の方が「スキマ時間」で月20〜30万円を安定させてるケースはゴロゴロあります。\n\nPocochaなら時間ダイヤもあるし、投げ銭ゼロの日だって報酬ゼロじゃない。\nうちには月4日の強制オフ日もあるから、無理なく続けられますよ。\n\nあなたの思う「マシな副業」の条件、教えてください！
18118834525860162,2026-07-24T12:23:35+0000,https://www.threads.com/@taitanblog/post/DbLO0T9m5mC,26,0,0,0,0,0,0,0.0,liver,混在型,1,0,352,その他,Pocochaの“時間ダイヤ”、知らずに損してる人多すぎる\n\n「投げ銭なしだと稼げない」って誤解してる人、いませんか？\n\nPocochaには時間ダイヤという独自の報酬システムがあるんです。\nリスナーからのギフトがゼロでも、配信時間に応じて報酬が発生する仕組み。\n\nこれって、初心者さんやリスナーがまだ少ない期間のライバーにとって、すごく心強い。\n現にうちの事務所の新人さんも、この時間ダイヤで安定した収入を確保しながら成長してます。\n\n配信は継続が大事。\n投げ銭だけに一喜一憂せず、着実にステップアップできる環境があるって知ってました？\n\n同じ悩み持ってた人いる？\n\n🎁 新人期30日でやることを全部まとめた非売品PDF『Pococha新人期スタートダッシュガイド』を、下のリンクの友だち追加で無料配布中
17898968292542133,2026-07-23T23:54:42+0000,https://www.threads.com/@taitanblog/post/DbJ5HWYFK84,11,0,0,0,0,0,0,0.0,agency,宣伝型,0,0,401,その他,「営業スキルは対面でしか意味ない」って思ってる人、損してます。\n\n実は、これまで培ってきたあなたの「対人スキル」、ライバーマネジメントで化けるかもしれません。\nお客様のニーズを引き出し、課題を解決し、時に背中を押す。\nこれって、実はライバーを伸ばすことと全く同じなんです。\n\n「この子の魅力をどう伝えたらいいだろう？」\n「リスナーとの関係性をどう深めよう？」\nそう考え、戦略を練り、実践していく。\nライバーの個性に合わせてマネジメントする面白さは、一度ハマると抜け出せない。\n\nTAITAN PROでは、そうした「人の可能性を信じる」パートナーを募集しています。\n所属ライバー200名、11の代理店と提携する実績。還元率100%+αで、頑張りがダイレクトに返ってきます。\n\n副業から独立を目指す方も、在宅で新しい働き方を見つけたい方も歓迎。\nあなたの経験、意外な場所で活かせるかも？共感する人いるかな？
18087715094440485,2026-07-23T12:43:48+0000,https://www.threads.com/@taitanblog/post/DbIsVYRG777,28,1,0,0,0,0,1,0.0357,agency,宣伝型,1,0,387,その他,スマホ副業、結局何が一番マシなんだろうって考えた結果、これしかないと思った。\n\n「人を応援する」という仕事。\n\nライバーマネジメントは、まさにそれ。\n未経験の人が初めて配信ボタンを押す瞬間から、試行錯誤してファンを増やし、目標を達成するまで。その道のりを伴走し、戦略を立て、モチベーションを保つ。\n\n簡単じゃない。でも、人の成長を間近で見られる喜びは他では味わえない。\n前職で営業や接客をしていた人は、そこで培った「人を動かす力」「課題を見つける力」が存分に活かせるはず。\n\n在宅・スキマ時間で始められて、個人事業主として独立したい人にも最適。\nTAITAN PROは11の代理店と提携し、所属ライバーは200名。ノウハウ共有とサポート体制も充実していて、還元率は100%+α。一人で抱え込まずに、長く続けられる仕組みです。\n\nあなたなら、どんな才能を発掘してみたいですか？
18118682660500646,2026-07-22T23:57:53+0000,https://www.threads.com/@taitanblog/post/DbHUrwdljNo,4,0,0,0,0,0,0,0.0,liver,宣伝型,0,0,331,その他,“稼がなきゃ”で始めると続かないってまず言いたい。でも、それって還元率のせいかも。\n\nライブ配信の世界って、頑張って稼いだはずのお金が、気づいたら「手数料」としてごっそり引かれてる、なんて話も珍しくない。\n\nこれだと、いくら頑張っても手元に残る金額が少なくて、「もっと稼がなきゃ」って焦りばかりが募っちゃう。\n\nTAITAN PROは還元率100%+α。\n\nあなたが頑張って得た収益は、そのままあなたのものです。\n\nこの安心感があるからこそ、無理なく、自分のペースで配信を続けられる。そして、長期的に見て大きく成長できるんです。\n\nストレスなく、本当に自分がやりたい配信に集中できる環境って、想像以上に大事だと思いませんか？\n\n配信の還元率、どこまで意識してる？
18013093874875869,2026-07-22T12:43:38+0000,https://www.threads.com/@taitanblog/post/DbGHhfdlVjN,12,0,0,0,0,0,0,0.0,liver,宣伝型,0,0,300,告白型,正直に言うと、伸び悩んでる原因は“あなた自身”じゃないかもしれない。\n\n一生懸命頑張ってるのに、なかなかランクが上がらない。\nリスナーさんが増えない。\n収益も頭打ち…。\n\n「もう私には才能がないんだ」って諦めかけていませんか？\n\nでも、その原因、もしかしたら「環境」にあるかもしれません。\n\nライブ配信はチーム戦。事務所のノウハウ、マネージャーのサポート体制、そして還元率。これらで結果は大きく変わります。\n\nTAITAN PROでは、元Sランクの代表たいたんが培ったノウハウを惜しみなく共有。所属ライバー200名の実績と経験があなたの成長を後押しします。\n\n今の配信環境、変えたいと思ったことある？
18070739705708044,2026-07-21T23:52:01+0000,https://www.threads.com/@taitanblog/post/DbEvN7mnxPz,7,0,0,0,0,0,0,0.0,liver,宣伝型,1,0,376,具体シーン型,先月うちに来た23歳の会社員の子。本業終わりに週4日、1日4時間だけ配信してる。\n\n彼は入って2〜3ヶ月で、月20〜30万円を副業で稼ぐようになりました。\n※配信時間や努力によって変動はあります。\n\n「毎日配信しなきゃダメなんでしょ？」\n「土日だけじゃ無理でしょ？」\n\nそんな声、よく聞きます。でも、それは思い込み。\n\nTAITAN PROでは「オフの日」として月4日の休配信日を設けるなど、無理なく続けられる仕組みを重視しています。\n\n会社員や主婦、学生さんでも、自分のペースで時間を有効活用して、新しい収入源を作れます。\n\n無理なくコツコツ、好きな時間にスマホ一つで。\n\nこのペースで副業できたら、何したい？\n\n🎁 新人期30日でやることを全部まとめた非売品PDF『Pococha新人期スタートダッシュガイド』を、下のリンクの友だち追加で無料配布中
18137474236574118,2026-07-21T12:26:38+0000,https://www.threads.com/@taitanblog/post/DbDgyAvIJRi,22,0,0,0,0,0,0,0.0,liver,宣伝型,0,0,328,その他,スマホ副業、結局なにが一番マシなんだろうって考えた結果、配信に行きついた。\n\nでも、いざ始めてみると最初の壁、絶対ぶつかるよね。\n\n「何話せばいいの？」\n「リスナーさん来ないんだけど？」\n「機材とかどうすればいいの？」\n「稼げるイメージ湧かない…」\n\nTAITAN PROでは、最初の数週間で諦めちゃう人が多いことを知っています。だからこそ、最初のスタートダッシュを特に手厚くサポート。\n\n機材選びから、トークのコツ、リスナーさんとの関係構築まで、元Pococha Sランクの代表たいたんを筆頭に、経験豊富なマネージャーが手取り足取り教えます。\n\n未経験でも迷わず進める道筋があるから、安心して一歩踏み出せる。\n\n配信始めた時、一番困ったことって何だった？
17898033606481147,2026-07-20T23:52:11+0000,https://www.threads.com/@taitanblog/post/DbCKcQVjwrM,18,0,0,0,0,0,0,0.0,liver,本音型,0,0,350,常識壊し型,“顔がいい人ほど稼げる”は嘘です。これ、本当に言いたかったこと。\n\nライブ配信って、見た目とかトーク力が全てだと思ってない？\n\n正直、最初のインパクトは大事。でも、本当に伸びる人ってそこじゃない。継続力なんです。\n\nうちの所属ライバーでも、最初は「私なんて…」って言ってた子がたくさんいます。でも毎日コツコツ配信を続けて、リスナーさんとの絆を深めていった。\n\n気づけば月に20万、30万と稼げるようになってる。PocochaのB帯でも月20～30万円は目指せるレンジです。\n\n派手なパフォーマンスじゃなくて、日常の何気ない会話や、ただそこにいる安心感を提供できる人こそ、長く愛される。\n\n「私には無理」って諦める前に、地道に続けることの価値、もっと知ってほしい。\n\n配信って結局何が一番大事だと思う？
17953426698198847,2026-07-20T13:11:05+0000,https://www.threads.com/@taitanblog/post/DbBBEqgFsc1,19,0,0,0,0,0,0,0.0,liver,宣伝型,1,0,415,その他,Pocochaの“時間ダイヤ”、知らずに損してる人多すぎる\n\nPocochaの魅力は、投げ銭ゼロの日でも「配信時間」に応じて報酬が出る仕組み。\n\nリスナーさんが少なくても、新人でも、配信すればちゃんとお金になるんです。\n\nこれって、副業でスマホを使う人にとってめちゃくちゃ大事な安定材料。\n\nライブ配信って「顔出し怖い」「トーク力ないし」って思われがちだけど、続けるだけでお小遣い稼ぎできるなら話は別じゃない？\n\nもちろん、投げ銭が増えれば収入もアップするけど、まずは「時間」で稼げる安心感があるから、初心者でも始めやすいんです。\n\nTAITAN PROでは、Pocochaの仕組みを活かして着実にランクアップできるノウハウを共有してます。\n\nPocochaで時間ダイヤを意識してる人いる？\n\n🎁 新人期30日でやることを全部まとめた非売品PDF『Pococha新人期スタートダッシュガイド』を、下のリンクの友だち追加で無料配布中
17865428058638662,2026-07-19T23:51:49+0000,https://www.threads.com/@taitanblog/post/Da_lmsRj0nv,19,1,0,0,0,0,1,0.0526,liver,混在型,1,0,146,その他,数字が落ちた時にこそ、その人の本性が出る。\n\n焦って常連さんに無理を言うか、いつも通り一人を大事にするか。落ちた時の振る舞いを、ファンはちゃんと見てる。\n\n🎁 新人期30日でやることを全部まとめた非売品PDF『Pococha新人期スタートダッシュガイド』を、下のリンクの友だち追加で無料配布中
18346677787168043,2026-07-19T12:02:34+0000,https://www.threads.com/@taitanblog/post/Da-Ub-cGziT,46,0,0,0,0,0,0,0.0,liver,本音型,0,0,75,その他,配信の「伸びる」と「続く」は、別の能力だと思う。\n\n一瞬伸びる人はたくさんいる。でも何年も同じ人に愛される人は一握り。続ける才能のほうが、たぶん希少。
17914032978423012,2026-07-18T23:47:20+0000,https://www.threads.com/@taitanblog/post/Da9AS8RH7m3,30,0,1,0,0,0,1,0.0333,liver,本音型,0,0,96,その他,TikTokライブって、Pocochaみたいに「やり方を教えてくれる人」がいないんだよな。\n\nだから最初はみんな迷子になる。向いてないんじゃなくて、ただ教わってないだけ、ってことが本当に多い。
18127958812649285,2026-07-18T11:57:45+0000,https://www.threads.com/@taitanblog/post/Da7vF2FoKnR,3,0,0,0,0,0,0,0.0,liver,混在型,1,0,142,その他,「うまくやろう」としてるうちは、たぶん誰も来ない。\n\n慣れないことに体当たりしてる姿のほうが、人は応援したくなる。きれいな配信より、必死な配信。\n\n🎁 新人期30日でやることを全部まとめた非売品PDF『Pococha新人期スタートダッシュガイド』を、下のリンクの友だち追加で無料配布中
17978254044025726,2026-07-17T23:45:55+0000,https://www.threads.com/@taitanblog/post/Da6bVzmlpSB,25,0,0,0,0,0,0,0.0,liver,本音型,0,0,83,その他,配信を始めて最初の数日って、実はいちばん人に見られてる期間。\n\nここでどれだけ枠を開けたかで、その後がけっこう変わる。最初だけは、ちょっと無理してでも出たほうがいい。
18163993105454512,2026-07-17T12:15:03+0000,https://www.threads.com/@taitanblog/post/Da5MRrkFu5H,11,0,0,0,0,0,0,0.0,liver,本音型,0,0,87,その他,有名人が同じアプリに来たら終わり、って思われがちだけど、実は逆。\n\n投げ銭ってコミュニケーションがいる世界だから、一人ひとりとちゃんと向き合えてる人は、誰が来ても揺るがない。
17917622127202922,2026-07-16T23:53:34+0000,https://www.threads.com/@taitanblog/post/Da33a-KD1tg,2,0,0,0,0,0,0,0.0,liver,混在型,1,0,167,その他,推しが配信を辞めた時、ファンは悲しいだけじゃない。「やっと解放される」ってホッとする自分もいたりする。\n\n応援って、いつの間にか義務になってることがある。それくらい本気だったってことなんだけど。\n\n🎁 新人期30日でやることを全部まとめた非売品PDF『Pococha新人期スタートダッシュガイド』を、下のリンクの友だち追加で無料配布中
17959355139168996,2026-07-16T12:24:46+0000,https://www.threads.com/@taitanblog/post/Da2omHfFCDJ,7,0,0,0,0,0,0,0.0,liver,本音型,0,0,67,その他,完璧な人より、過去の失敗を正直に話せる人のほうが、なぜか長く応援される。\n\n「この人の続きを見届けたい」は、いつも共感から始まるから。
18059241953757569,2026-07-15T23:54:08+0000,https://www.threads.com/@taitanblog/post/Da1SsOHj5-o,77,0,0,0,0,0,0,0.0,liver,本音型,0,0,80,その他,配信を伸ばす一番の自己投資、実は機材でも加工でもなくて「経験」だったりする。\n\n行ったことない場所、やったことないこと。話の引き出しは、いつも画面の外で増える。
18111754378935922,2026-07-15T12:20:10+0000,https://www.threads.com/@taitanblog/post/Da0DRaKoA30,6,0,0,0,0,0,0,0.0,liver,混在型,1,0,153,その他,長くいてくれる人に返すべきは、特典じゃなくて「意味」だと思う。\n\nあなたがいたからここまで来れた、ってちゃんと伝える。古さを称えるんじゃなくて、一緒の物語を振り返る。\n\n🎁 新人期30日でやることを全部まとめた非売品PDF『Pococha新人期スタートダッシュガイド』を、下のリンクの友だち追加で無料配布中
18109512883769196,2026-07-14T23:45:56+0000,https://www.threads.com/@taitanblog/post/Days9LPoEcP,60,0,0,0,0,0,0,0.0,liver,本音型,0,0,96,その他,常連さんに「私だけ見てね」って言うと、だいたい逆に離れていく。束縛する恋人と同じなんだよな。\n\n来てくれた時間だけ大事にして、行き先までは縛らない人のほうが、なぜかちゃんと戻ってきてもらえる。
17900457255531422,2026-07-14T12:19:17+0000,https://www.threads.com/@taitanblog/post/DaxeYIIFUQZ,23,0,0,0,0,0,0,0.0,liver,本音型,0,0,90,その他,ランクが上がってから「変わったね」って言われる人ほど、古いファンが静かに離れていく。\n\n有名になることより、最初の頃の「来てくれてありがとう」を忘れないことのほうが、ずっと難しい。
18121568656829724,2026-07-13T23:48:21+0000,https://www.threads.com/@taitanblog/post/DawIcHUAIWj,5,0,0,0,0,0,0,0.0,liver,混在型,1,0,149,その他,「頑張る」って言い続ける子より、黙って毎日枠を開けてる子の方を、人はちゃんと見てる。\n\n言葉より、続いてる事実の方が信用される。配信って、結局そこなんだよな。\n\n🎁 新人期30日でやることを全部まとめた非売品PDF『Pococha新人期スタートダッシュガイド』を、下のリンクの友だち追加で無料配布中
18085875452542315,2026-07-13T13:31:47+0000,https://www.threads.com/@taitanblog/post/DavB4VUlO_Q,12,0,0,0,0,0,0,0.0,liver,本音型,0,0,84,その他,配信を何日か休むと、戻るのがすごく怖くなる。誰も待ってないかも、って。\n\nでも開けたら、ちゃんと「おかえり」が来る。休むのは悪いことじゃない、戻ってくるのが偉いんだよ。
18041997971649603,2026-07-12T23:46:24+0000,https://www.threads.com/@taitanblog/post/Datja7RAARR,8,1,0,0,0,0,1,0.125,liver,本音型,1,0,135,その他,「頑張ってるのに人が減っていく」は、努力不足じゃなくて枠が“重く”なったサインかもしれない。\n\n束縛、数字の話の多さ、感謝の摩耗。Pocochaを4年見てきて気づいた「重い枠」の正体を、正直に書きました。リスナーさんは、嫌いになって離れたんじゃない。息苦しくなっただけ。
17877589455617115,2026-07-12T12:03:31+0000,https://www.threads.com/@taitanblog/post/DasS-7anJDI,94,1,0,0,0,0,1,0.0106,liver,本音型,0,0,88,その他,配信始めて最初につまずくの、緊張じゃなくて回線だったりする。\n\n画質が粗い、コメントが遅れる、それだけで人は離れる。気合いの前に、まずWi-Fiの近くで喋る。入口は意外とそこ。
17934013569313498,2026-07-11T23:48:30+0000,https://www.threads.com/@taitanblog/post/Daq-3YLkQ5G,11,0,0,0,0,0,0,0.0,liver,混在型,1,0,154,その他,TikTokライブで伸びる子、才能ある子じゃなかった。\n\nバトルで負けても、見てる人が少なくても、「今日もやるか」を続けられる子。地味だけど、それが一番の才能なのかも。\n\n🎁 新人期30日でやることを全部まとめた非売品PDF『Pococha新人期スタートダッシュガイド』を、下のリンクの友だち追加で無料配布中
18006481787942772,2026-07-11T11:57:18+0000,https://www.threads.com/@taitanblog/post/Dapteg0oMno,17,0,0,0,0,0,0,0.0,liver,本音型,0,0,84,その他,特典で集めた人は、特典がなくなった瞬間にいなくなる。\n\n一回あげると次はもっと、でキリがなくなる。最初は地味でも、あなた自身を見に来た人だけ残った方が、結局ずっとラク。
17921670165400901,2026-07-10T23:54:22+0000,https://www.threads.com/@taitanblog/post/Daoavl2Ftaf,144,1,0,0,0,0,1,0.0069,liver,本音型,0,0,84,その他,完璧に歌える子より、音を外して照れてる子の方にファンが付くこと、よくある。\n\nうまさじゃなくて「頑張ってる姿」に人は弱い。下手でも挑戦してる枠は、なぜか応援したくなる。
18097390817337231,2026-07-10T13:15:56+0000,https://www.threads.com/@taitanblog/post/DanRrdeluPJ,128,0,0,0,0,0,0,0.0,liver,本音型,0,0,81,その他,トークがうまい子より、聞くのがうまい子の方が伸びる。\n\n自分の話で埋める子より、相手に話させる子に人は居着く。喋れないのを気にしてる子ほど、本当は向いてたりする。
18168094618452612,2026-07-09T23:59:42+0000,https://www.threads.com/@taitanblog/post/Dal2jtvkdPl,19,0,0,0,0,0,0,0.0,liver,本音型,0,0,80,その他,配信で病む子、ほぼ全員「他の子と比べた瞬間」から崩れていく。\n\nあの子は伸びてるのに、で止まると苦しい。比べるなら過去の自分だけでいい。それ以外は見なくていい。
17863572309649507,2026-07-09T13:52:15+0000,https://www.threads.com/@taitanblog/post/DakxB-doNB9,37,0,0,0,0,0,0,0.0,liver,本音型,0,0,80,その他,盛った写真は人をたくさん連れてくる。でも長く隣にいてくれるのは、だいたい素のままで始めた子。\n\n最初に減るのが怖くて盛っちゃうけど、残る人の数は逆だったりする。
17977169604022619,2026-07-09T00:04:18+0000,https://www.threads.com/@taitanblog/post/DajSSowgJvl,56,0,0,0,0,0,0,0.0,liver,本音型,0,0,87,その他,"「S帯になりたい」だけの子より、「いつか地元に小さい店を出したい」って言う子の方が、なぜか応援が集まる。\n\n人は数字じゃなく、その子の""先にある景色""を応援したいんだと思う。"
18158148700482010,2026-07-08T12:26:03+0000,https://www.threads.com/@taitanblog/post/DaiCYUsEXhq,51,0,0,0,0,0,0,0.0,liver,本音型,0,0,81,その他,枠の空気って、一人が変えるんだよな。\n\n誰かが小さくコメントを拾ってあげると、それまで黙ってた人もぽつぽつ話し出す。場の温度は、いつも勇気を出した一人から上がる。
18123314275663340,2026-07-07T23:53:13+0000,https://www.threads.com/@taitanblog/post/DagsOftjaBi,16,0,0,0,0,0,0,0.0,liver,本音型,0,0,88,その他,"また来たくなる配信って、中身より""終わり方""がうまい。\n\n「明日の22時、〇〇やるね」の一言があるだけで、人はちゃんと覚えてて帰ってくる。終わり際の数秒、もったいない子が多い。"
18048537482581885,2026-07-07T13:23:53+0000,https://www.threads.com/@taitanblog/post/DafkNEsG0X7,80,0,0,0,0,0,0,0.0,liver,本音型,0,0,84,数字チラ見せ型,初見さんが居着くかどうか、実は入ってきて最初の15秒でほぼ決まる。\n\n長い自己紹介より「私こういう人です、よかったら〇〇ってコメントして」の一言。難しいことはいらない。
18109344479050925,2026-07-07T00:02:15+0000,https://www.threads.com/@taitanblog/post/DaeIdtCibQx,65,0,0,0,0,0,0,0.0,liver,本音型,0,0,79,その他,配信を見に来る人って、面白い動画が欲しいわけじゃないんだよな。\n\n名前を呼ばれたい、いてくれてありがとうって言われたい。投げ銭はたぶん、その嬉しさへのお返し。
